year,type,discipline,event,as,athlete_id,noc,team,place,tied,medal
1984.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Gabriela Angaut,80538,ARG,,,False,
1956.0,Winter,Figure Skating (Skating),"Singles, Women (Olympic)",Manuela Angeli,80539,ITA,,21.0,False,
1984.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Klara Angerer,80540,ITA,,31.0,False,
1984.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Klara Angerer,80540,ITA,,35.0,False,
1984.0,Winter,Cross Country Skiing (Skiing),"4 × 5 kilometres Relay, Women (Olympic)",Klara Angerer,80540,ITA,Italy,9.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Klara Angerer,80540,ITA,,24.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"4 × 5 kilometres Relay, Women (Olympic)",Klara Angerer,80540,ITA,Italy,10.0,False,
1952.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Michèle Angirany,80541,FRA,,18.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Majda Ankele,80542,YUG,,33.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Majda Ankele,80542,YUG,,25.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Majda Ankele,80542,YUG,,23.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Majda Ankele,80542,YUG,,36.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Majda Ankele,80542,YUG,,29.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Majda Ankele,80542,YUG,,12.0,False,
1988.0,Winter,Figure Skating (Skating),"Ice Dancing, Mixed (Olympic)",Nataliya Annenko,80543,URS,Genrikh Sretensky,4.0,False,
1994.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Emese Antal,80544,AUT,,27.0,False,
1994.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Emese Antal,80544,AUT,,22.0,False,
1994.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Emese Antal,80544,AUT,,19.0,False,
1994.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Emese Antal,80544,AUT,,13.0,False,
1994.0,Winter,Speed Skating (Skating),"5,000 metres, Women (Olympic)",Emese Antal,80544,AUT,,15.0,False,
1998.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Emese Dörfler-Antal,80544,AUT,,30.0,False,
1998.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Emese Dörfler-Antal,80544,AUT,,27.0,False,
1988.0,Winter,Luge,"Singles, Women (Olympic)",Yuliya Antipova,80545,URS,,5.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Fumiko Aoki,80546,JPN,,30.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Women (Olympic)",Fumiko Aoki,80546,JPN,,37.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Women (Olympic)",Fumiko Aoki,80546,JPN,,44.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"5/10 kilometres Pursuit, Women (Olympic)",Fumiko Aoki,80546,JPN,,19.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"4 × 5 kilometres Relay, Women (Olympic)",Fumiko Aoki,80546,JPN,Japan,12.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Fumiko Aoki,80546,JPN,,26.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Women (Olympic)",Fumiko Aoki,80546,JPN,,11.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Women (Olympic)",Fumiko Aoki,80546,JPN,,26.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"5/10 kilometres Pursuit, Women (Olympic)",Fumiko Aoki,80546,JPN,,16.0,False,
1998.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Fumiko Aoki,80546,JPN,,31.0,False,
1998.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Women (Olympic)",Fumiko Aoki,80546,JPN,,37.0,False,
1998.0,Winter,Cross Country Skiing (Skiing),"5/10 kilometres Pursuit, Women (Olympic)",Fumiko Aoki,80546,JPN,,29.0,False,
1998.0,Winter,Cross Country Skiing (Skiing),"4 × 5 kilometres Relay, Women (Olympic)",Fumiko Aoki,80546,JPN,Japan,10.0,False,
1948.0,Winter,Figure Skating (Skating),"Singles, Women (Olympic)",Hildegard Appeltauer,80547,AUT,,18.0,False,
1976.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Liz Appleby,80548,CAN,,22.0,False,
1976.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Liz Appleby,80548,CAN,,21.0,False,
1976.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Liz Appleby,80548,CAN,,18.0,False,
1980.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Anna Archibald,80549,NZL,,26.0,False,
1980.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Anna Archibald,80549,NZL,,32.0,False,
1972.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Akiko Aruga,80550,JPN,,18.0,False,
1980.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Lina Aristodimou,80551,CYP,,33.0,False,
1980.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Lina Aristodimou,80551,CYP,,,False,
1984.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Lina Aristodimou,80551,CYP,,43.0,False,
1984.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Lina Aristodimou,80551,CYP,,21.0,False,
1984.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Debbie Armstrong,80552,USA,,21.0,False,
1984.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Debbie Armstrong,80552,USA,,1.0,False,Gold
1988.0,Winter,Alpine Skiing (Skiing),"Super G, Women (Olympic)",Debbie Armstrong,80552,USA,,18.0,False,
1988.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Debbie Armstrong,80552,USA,,13.0,False,
1956.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Aleksandra Artyomenko,80553,URS,,14.0,False,
1956.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Aleksandra Artyomenko,80553,URS,,44.0,False,
1956.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Aleksandra Artyomenko,80553,URS,,,False,
1956.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Margareta Arvay,80554,ROU,,,False,
1956.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",Lucille Ash,80555,USA,Sully Kothmann,7.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Anna Asheshov,80556,GBR,,38.0,False,
1960.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Jeanne Ashworth,80557,USA,,3.0,False,Bronze
1960.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Jeanne Ashworth,80557,USA,,8.0,False,
1960.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Jeanne Ashworth,80557,USA,,11.0,False,
1960.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Jeanne Ashworth,80557,USA,,8.0,False,
1964.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Jeanne Ashworth,80557,USA,,4.0,True,
1964.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Jeanne Ashworth,80557,USA,,11.0,True,
1964.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Jeanne Ashworth,80557,USA,,11.0,False,
1968.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Jeanne Ashworth,80557,USA,,7.0,False,
1968.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Jeanne Ashworth,80557,USA,,16.0,False,
1968.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Jeanne Ashworth,80557,USA,,10.0,False,
1976.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Alla Askarova,80558,URS,,28.0,False,
1976.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Alla Askarova,80558,URS,,32.0,False,
1976.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Alla Askarova,80558,URS,,,False,
1952.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Jorun Askersrud,80559,NOR,,12.0,False,
1980.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Caroline Attia,80560,FRA,,,False,
1984.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Caroline Attia,80560,FRA,,15.0,False,
1992.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Susan Auch,80561,CAN,,6.0,False,
1992.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Susan Auch,80561,CAN,,17.0,False,
1994.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Susan Auch,80561,CAN,,2.0,False,Silver
1994.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Susan Auch,80561,CAN,,8.0,False,
1998.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Susan Auch,80561,CAN,,2.0,False,Silver
1998.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Susan Auch,80561,CAN,,18.0,False,
2002.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Susan Auch,80561,CAN,,21.0,False,
2002.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Susan Auch,80561,CAN,,27.0,False,
1980.0,Winter,Luge,"Singles, Women (Olympic)",Monika Auer,80562,ITA,,16.0,False,
1984.0,Winter,Luge,"Singles, Women (Olympic)",Monika Auer,80562,ITA,,13.0,False,
1968.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Inger Aufles,80563,NOR,,7.0,False,
1968.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Inger Aufles,80563,NOR,,3.0,False,Bronze
1968.0,Winter,Cross Country Skiing (Skiing),"3 × 5 kilometres Relay, Women (Olympic)",Inger Aufles,80563,NOR,Norway,1.0,False,Gold
1972.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Inger Aufles,80563,NOR,,12.0,False,
1972.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Inger Aufles,80563,NOR,,12.0,False,
1972.0,Winter,Cross Country Skiing (Skiing),"3 × 5 kilometres Relay, Women (Olympic)",Inger Aufles,80563,NOR,Norway,3.0,False,Bronze
1980.0,Winter,Luge,"Singles, Women (Olympic)",Angelika Aukenthaler,80564,ITA,,11.0,False,
1948.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Olivia Ausoni,80565,SUI,,24.0,False,
1948.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Olivia Ausoni,80565,SUI,,17.0,False,
1948.0,Winter,Alpine Skiing (Skiing),"Combined, Women (Olympic)",Olivia Ausoni,80565,SUI,,26.0,False,
1952.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Olivia Ausoni,80565,SUI,,10.0,False,
1968.0,Winter,Luge,"Singles, Women (Olympic)",Erika Lechner,80566,ITA,,1.0,False,Gold
1972.0,Winter,Luge,"Singles, Women (Olympic)",Erika Lechner,80566,ITA,,,False,
1976.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Tatyana Averina,80567,URS,,3.0,False,Bronze
1976.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Tatyana Averina,80567,URS,,1.0,False,Gold
1976.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Tatyana Averina,80567,URS,,3.0,False,Bronze
1976.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Tatyana Averina,80567,URS,,1.0,False,Gold
1980.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Tatyana Barabash,80567,URS,,18.0,True,
1984.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",Marina Avstriyskaya,80568,URS,Yury Kvashnin,9.0,False,
1976.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",Tai Babilonia,80569,USA,Randy Gardner,5.0,False,
1980.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",Tai Babilonia,80569,USA,Randy Gardner,,False,
1948.0,Winter,Figure Skating (Skating),"Singles, Women (Olympic)",Martha Bachem,80570,AUT,,9.0,False,
1988.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Leslie Bader,80571,USA,,23.0,True,
1988.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Leslie Bader,80571,USA,,7.0,False,
1988.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Leslie Bader,80571,USA,,10.0,False,
1988.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Leslie Bader,80571,USA,,20.0,False,
1980.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Monika Bader,80572,FRG,,21.0,False,
1980.0,Winter,Figure Skating (Skating),"Singles, Women (Olympic)",Bao Zhenghua,80573,CHN,,22.0,False,
1984.0,Winter,Figure Skating (Skating),"Singles, Women (Olympic)",Bao Zhenghua,80573,CHN,,22.0,False,
1980.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",Sabine Baeß,80574,GDR,Tassilo Thierbach,6.0,False,
1984.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",Sabine Baeß,80574,GDR,Tassilo Thierbach,4.0,False,
1992.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Anke Baier,80575,GER,,10.0,False,
1992.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Anke Baier,80575,GER,,9.0,False,
1994.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Anke Baier,80575,GER,,15.0,False,
1994.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Anke Baier,80575,GER,,2.0,False,Silver
1994.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Anke Baier,80575,GER,,11.0,False,
1998.0,Winter,Speed Skating (Skating),"500 metres, Women (Olympic)",Anke Baier-Loef,80575,GER,,15.0,False,
1998.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Anke Baier-Loef,80575,GER,,16.0,False,
1994.0,Winter,Speed Skating (Skating),"1,000 metres, Women (Olympic)",Chantal Bailey,80576,USA,,31.0,False,
1994.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Chantal Bailey,80576,USA,,27.0,False,
1994.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Chantal Bailey,80576,USA,,22.0,False,
1952.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Josette Baisse,80577,FRA,,15.0,False,
1994.0,Winter,Figure Skating (Skating),"Singles, Women (Olympic)",Oksana Baiul,80578,UKR,,1.0,False,Gold
1994.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Baek Eun-Bi,80579,KOR,,23.0,False,
1998.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Baek Eun-Bi,80579,KOR,,25.0,False,
1998.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Baek Eun-Bi,80579,KOR,,23.0,False,
2002.0,Winter,Speed Skating (Skating),"1,500 metres, Women (Olympic)",Baek Eun-Bi,80579,KOR,,33.0,False,
2002.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Baek Eun-Bi,80579,KOR,,25.0,False,
1964.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Bak Sung-Wun,80580,PRK,,28.0,False,
1964.0,Winter,Speed Skating (Skating),"3,000 metres, Women (Olympic)",Bak Wol-Ja,80581,PRK,,13.0,False,
1994.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Trine Bakke,80582,NOR,,19.0,False,
1994.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Trine Bakke,80582,NOR,,,False,
1998.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Trine Bakke,80582,NOR,,,False,
2002.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Trine Bakke-Rognmo,80582,NOR,,,False,
1936.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",Randi Bakke,80583,NOR,Christen Christensen,15.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Ľubomíra Balážová,80584,TCH,,30.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Ľubomíra Balážová,80584,TCH,,27.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"20 kilometres, Women (Olympic)",Ľubomíra Balážová,80584,TCH,,33.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"4 × 5 kilometres Relay, Women (Olympic)",Ľubomíra Balážová,80584,TCH,Czechoslovakia,7.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Ľubomíra Balážová,80584,TCH,,11.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Women (Olympic)",Ľubomíra Balážová,80584,TCH,,13.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"5/10 kilometres Pursuit, Women (Olympic)",Ľubomíra Balážová,80584,TCH,,26.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"4 × 5 kilometres Relay, Women (Olympic)",Ľubomíra Balážová,80584,TCH,Czechoslovakia,6.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Ľubomíra Balážová,80584,SVK,,21.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Women (Olympic)",Ľubomíra Balážová,80584,SVK,,18.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"5/10 kilometres Pursuit, Women (Olympic)",Ľubomíra Balážová,80584,SVK,,24.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"4 × 5 kilometres Relay, Women (Olympic)",Ľubomíra Balážová,80584,SVK,Slovakia,7.0,False,
1964.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Éva Balázs,80585,HUN,,19.0,False,
1964.0,Winter,Cross Country Skiing (Skiing),"3 × 5 kilometres Relay, Women (Olympic)",Éva Balázs,80585,HUN,Hungary,8.0,False,
1968.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Éva Balázs,80585,HUN,,27.0,False,
1968.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Éva Balázs,80585,HUN,,24.0,False,
1994.0,Winter,Short Track Speed Skating (Skating),"500 metres, Women (Olympic)",Barbara Baldissera,80586,ITA,,24.0,False,
1994.0,Winter,Short Track Speed Skating (Skating),"3,000 metres Relay, Women (Olympic)",Barbara Baldissera,80586,ITA,Italy,4.0,False,
1998.0,Winter,Short Track Speed Skating (Skating),"500 metres, Women (Olympic)",Barbara Baldissera,80586,ITA,,17.0,False,
1992.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",Sherry Ball,80587,CAN,Kris Wirtz,12.0,False,
1972.0,Winter,Figure Skating (Skating),"Singles, Women (Olympic)",Sonja Balun,80588,AUT,,17.0,False,
1980.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Leslie Bancroft,80589,USA,,33.0,False,
1980.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Leslie Bancroft,80589,USA,,28.0,False,
1980.0,Winter,Cross Country Skiing (Skiing),"4 × 5 kilometres Relay, Women (Olympic)",Leslie Bancroft,80589,USA,United States,7.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Leslie Krichko,80589,USA,,31.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Leslie Krichko,80589,USA,,36.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"4 × 5 kilometres Relay, Women (Olympic)",Leslie Krichko,80589,USA,United States,8.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Women (Olympic)",Reneta Bancheva,80590,BUL,,50.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Women (Olympic)",Reneta Bancheva,80590,BUL,,45.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Women (Olympic)",Reneta Bancheva,80590,BUL,,52.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"5/10 kilometres Pursuit, Women (Olympic)",Reneta Bancheva,80590,BUL,,50.0,False,
1956.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Lyubov Kozyreva,80591,URS,,1.0,False,Gold
1956.0,Winter,Cross Country Skiing (Skiing),"3 × 5 kilometres Relay, Women (Olympic)",Lyubov Kozyreva,80591,URS,Soviet Union,2.0,False,Silver
1960.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Women (Olympic)",Lyubov Baranova,80591,URS,,2.0,False,Silver
1960.0,Winter,Cross Country Skiing (Skiing),"3 × 5 kilometres Relay, Women (Olympic)",Lyubov Baranova,80591,URS,Soviet Union,2.0,False,Silver
1968.0,Winter,Luge,"Singles, Women (Olympic)",Jacqueline Barasinski,80592,FRA,,20.0,False,
1980.0,Winter,Figure Skating (Skating),"Ice Dancing, Mixed (Olympic)",Karen Barber,80593,GBR,Nicky Slater,12.0,False,
1984.0,Winter,Figure Skating (Skating),"Ice Dancing, Mixed (Olympic)",Karen Barber,80593,GBR,Nicky Slater,6.0,False,
1928.0,Winter,Figure Skating (Skating),"Singles, Women (Olympic)",Elvira Barbey,80594,SUI,,19.0,False,
1928.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",Elvira Barbey,80594,SUI,Louis Barbey,11.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Downhill, Women (Olympic)",Lidia Barbieri Sacconaghi,80595,ITA,,25.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Women (Olympic)",Lidia Barbieri Sacconaghi,80595,ITA,,28.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Slalom, Women (Olympic)",Lidia Barbieri Sacconaghi,80595,ITA,,22.0,False,
1948.0,Winter,Figure Skating (Skating),"Singles, Women (Olympic)",Grazia Barcellona,80596,ITA,,24.0,False,
1948.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",Grazia Barcellona,80596,ITA,Carlo Fassi,13.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"500 metres, Women (Olympic (non-medal))",Valérie Barizza,80597,FRA,,23.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"1,000 metres, Women (Olympic (non-medal))",Valérie Barizza,80597,FRA,,10.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"1,500 metres, Women (Olympic (non-medal))",Valérie Barizza,80597,FRA,,25.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"3,000 m, Women (Olympic (non-medal))",Valérie Barizza,80597,FRA,,27.0,False,
1992.0,Winter,Short Track Speed Skating (Skating),"3,000 metres Relay, Women (Olympic)",Valérie Barizza,80597,FRA,France,5.0,False,
1994.0,Winter,Short Track Speed Skating (Skating),"500 metres, Women (Olympic)",Valérie Barizza,80597,FRA,,28.0,False,
1994.0,Winter,Short Track Speed Skating (Skating),"1,000 metres, Women (Olympic)",Valérie Barizza,80597,FRA,,27.0,False,
1994.0,Winter,Short Track Speed Skating (Skating),"3,000 metres Relay, Women (Olympic)",Valérie Barizza,80597,FRA,France,7.0,False,
1960.0,Winter,Figure Skating (Skating),"Singles, Women (Olympic)",Ursel Barkey,80598,GER,,18.0,False,
1976.0,Winter,Figure Skating (Skating),"Ice Dancing, Mixed (Olympic)",Kay Barsdell,80599,GBR,Kenneth Foster,12.0,False,
1992.0,Winter,Freestyle Skiing (Skiing),"Moguls, Women (Olympic)",Ann Battelle,80600,USA,,21.0,False,
1994.0,Winter,Freestyle Skiing (Skiing),"Moguls, Women (Olympic)",Ann Battelle,80600,USA,,8.0,False,
